OMOP	SPOKE
35209303	C0005697
35209303	D001750
35209303	DOID:12143
35209384	C0017411
35209384	C0021368
35209384	C0242172
35209384	DOID:1003
35209384	DOID:229
44828128	C0019080
44828128	C0042131
44828128	C0178829
44828128	DOID:345
35210415	C0019080
35210415	C0042131
35210415	C0178829
35210415	DOID:345
35210838	DOID:8861
44828914	DOID:13717
44824614	C0021290
1572036	C0021290
35210651	C0021290
35210650	C0021290
44831696	C0332798
44826644	C0151699
44835947	C0151699
45542723	DOID:0050700
35207306	DOID:321
44820739	DOID:0060672
44820739	DOID:0090112
44820739	DOID:9255
44835873	C0015397
44835873	C3665346
44835873	DOID:5614
44822914	C0035204
44822914	DOID:0050686
45581319	C0035204
45581319	DOID:0050686
44829453	C3160741
45571793	DOID:1713
44835829	DOID:1713
35210528	C0004623
35210528	DOID:104
35206242	DOID:119
44827563	DOID:119
35210574	C0037274
35210574	C0037284
35210574	C0574741
35210574	DOID:37
44836971	DOID:11257
1568223	DOID:11257
45557205	DOID:11257
44832204	C0002063
35207095	C0002063
1595679	C0002063
35208318	DOID:4072
35211356	D006212
35211356	C0233763
44833373	DOID:0060870
44833373	DOID:0060872
44833373	DOID:0060873
44833373	DOID:0060874
44833373	DOID:0060875
44833373	DOID:0090070
44833373	DOID:0090071
44833373	DOID:0090072
44833373	DOID:0090073
44833373	DOID:0090074
44833373	DOID:0090076
44833373	DOID:0090077
44833373	DOID:0090078
44833373	DOID:0090079
44833373	DOID:0090080
44833373	DOID:0090081
44833373	DOID:0090082
44833373	DOID:0090083
44833373	DOID:0090084
44833373	DOID:0090085
44833373	DOID:0090086
44833373	DOID:0090087
44833373	DOID:0090089
44833373	DOID:0090090
44833373	DOID:0090092
44833373	DOID:0090093
44833373	DOID:0090094
44833373	DOID:3614
44833373	DOID:9406
44833373	DOID:9410
44833373	DOID:9476
35210707	DOID:0060857
44824631	C0232498
45544130	C0232498
920119	C0024305
920119	DOID:0060058
920119	DOID:0060060
35210632	C0021290
44837561	DOID:0060181
44837447	C0027080
44837447	DOID:0080108
35211446	C0027080
35211446	DOID:0080108
44837349	DOID:2702
44836901	C0005695
45605371	C0005695
35206644	C0005695
1569663	DOID:9745
44828997	DOID:9745
45533220	C0009766
45533220	DOID:11204
45533220	DOID:2475
44819646	C0009766
44819646	DOID:11204
44819646	DOID:2475
35205904	DOID:9146
44820570	DOID:9146
35205654	DOID:11100
44825160	DOID:11100
45552551	C0008035
45552551	C0030201
45552551	D010149
44826547	C0008035
44826547	C0030201
44826547	D010149
44828400	C0032343
44833626	C0037023
44833626	DOID:10301
44833626	DOID:10303
1569552	C0037023
1569552	DOID:10301
1569552	DOID:10303
45581883	C0037023
45581883	DOID:10301
45581883	DOID:10303
45538507	C0037023
45538507	DOID:10301
45538507	DOID:10303
44835929	DOID:10507
35207699	DOID:10507
35211033	C0000768
35211033	C0042063
35211033	DOID:0060366
35211033	DOID:0070009
35211033	DOID:0111083
35211033	DOID:0111084
35211033	DOID:0111095
35211033	DOID:14291
35211033	DOID:14679
35211033	DOID:14693
35211033	DOID:2907
35211033	DOID:3652
35211033	DOID:9248
35205784	C0009450
44836789	C0009450
44833374	DOID:0060870
44833374	DOID:0060872
44833374	DOID:0060873
44833374	DOID:0060874
44833374	DOID:0060875
44833374	DOID:0090070
44833374	DOID:0090071
44833374	DOID:0090072
44833374	DOID:0090073
44833374	DOID:0090074
44833374	DOID:0090076
44833374	DOID:0090077
44833374	DOID:0090078
44833374	DOID:0090079
44833374	DOID:0090080
44833374	DOID:0090081
44833374	DOID:0090082
44833374	DOID:0090083
44833374	DOID:0090084
44833374	DOID:0090085
44833374	DOID:0090086
44833374	DOID:0090087
44833374	DOID:0090089
44833374	DOID:0090090
44833374	DOID:0090092
44833374	DOID:0090093
44833374	DOID:0090094
44833374	DOID:3614
44833374	DOID:9406
44833374	DOID:9410
44833374	DOID:9476
45557929	C0035410
44826901	C0035410
45538482	C0155919
44833615	C0155919
35209393	DOID:11432
44832501	DOID:11432
44835951	C0007780
44835951	DOID:4372
44826645	C0007780
44826645	DOID:4372
44819365	DOID:8566
35205729	DOID:8566
45557113	C0011860
45557113	DOID:9352
1567800	C0086692
1567800	DOID:4352
45581299	C0086692
45581299	DOID:4352
45595750	C0086692
45595750	DOID:4352
45586097	C0086692
45586097	DOID:4352
44823112	C0034074
44829912	C0085702
45595774	C0085702
35205485	DOID:0050160
44826323	DOID:0050160
44831241	C0002940
44831241	C0340613
35207712	C0002940
35207712	C0340613
45605207	DOID:10027
45605207	DOID:10035
45605207	DOID:10039
45605207	DOID:9988
44820575	DOID:10027
44820575	DOID:10035
44820575	DOID:10039
44820575	DOID:9988
44832141	DOID:8651
44829822	C2939419
35206327	C2939419
45571625	DOID:3119
44831313	C0009324
44831313	DOID:8577
35207874	C0003860
35207874	DOID:519
44832400	C0003860
44832400	DOID:519
45606499	C0030846
45606499	C0242350
35208333	DOID:409
1571525	C0037859
1571525	DOID:11997
45548669	C0037859
45548669	DOID:11997
44824356	C0037859
44824356	DOID:11997
45567845	C0037859
45567845	DOID:11997
45582404	C0037859
45582404	DOID:11997
35206780	DOID:2529
35206780	DOID:6376
44821808	DOID:2529
44821808	DOID:6376
35208492	C0033774
35208492	D011537
35208430	DOID:0060851
35208430	DOID:9182
35206297	DOID:4205
44828742	DOID:4205
35210732	C0000768
35210732	C0013592
35210732	DOID:1570
45597190	C0274435
44823444	C0274435
44827347	D012816
44826183	D012816
1571554	C0017411
1571554	DOID:229
44825561	C0017411
44825561	DOID:229
45601745	C0017411
45601745	DOID:229
45596021	DOID:12124
45533236	DOID:12124
45591266	DOID:12124
44826615	DOID:12124
45552600	DOID:12124
45576666	DOID:12124
44827727	DOID:0050304
45567095	DOID:0050304
44828287	C1302752
35207993	DOID:0060311
44829004	DOID:0060311
44819684	C0001511
44819684	C0005940
44819684	C0016059
44819684	DOID:0080001
44819684	DOID:11235
44820962	C0005424
44820962	DOID:9741
35208384	C0005424
35208384	DOID:9741
45562055	C0004936
44836998	C0004936
35207296	C0038160
35207296	C0085437
35207296	DOID:9470
44824145	C0038160
44824145	C0085437
44824145	DOID:9470
35206462	DOID:9087
44821775	DOID:9087
44824552	DOID:0110250
35208681	DOID:14292
35208681	DOID:419
35208681	DOID:8472
45561839	C0019829
44835699	C0019829
44823383	C0022408
44823383	DOID:0060277
44823383	DOID:0110203
44823383	DOID:0110738
44823383	DOID:381
44823383	DOID:848
44828082	C0022408
44828082	DOID:0060277
44828082	DOID:0110203
44828082	DOID:0110738
44828082	DOID:381
44828082	DOID:848
35206286	DOID:3996
35210693	C0014065
44822499	C0015459
44822499	C0027531
1568600	DOID:11552
45581611	DOID:11552
45566996	DOID:11552
45552617	DOID:11552
45596033	DOID:11552
44831176	DOID:11552
35211105	DOID:2908
44824435	C0043246
45592410	C0476289
35206911	C0011848
35206911	DOID:12388
35206911	DOID:9409
44822938	C0011848
44822938	DOID:12388
44822938	DOID:9409
1567674	DOID:2916
35206430	DOID:2916
45547551	DOID:2916
44836064	C0000786
45592173	C0000786
44820604	C0027651
44820604	DOID:11934
45595716	C0023484
44825230	C0023484
35211022	DOID:0050576
35211022	DOID:12712
44830402	DOID:0050576
44830402	DOID:12712
45558557	C0016658
37201321	C0016658
37201328	C0016658
44831627	C0016658
37201335	C0016658
44825795	C0015927
35206982	DOID:2384
44826458	DOID:14350
44826458	DOID:14353
35206865	DOID:14350
35206865	DOID:14353
44830067	DOID:13492
44825427	DOID:11520
44820838	C0271468
35210996	DOID:10892
44825501	C0014866
44834565	DOID:1172
35207061	DOID:1172
44827935	C0013537
44827935	DOID:13593
44834035	C0332798
44835982	C0006277
44835982	DOID:6132
35208052	C0006277
35208052	DOID:6132
35210902	DOID:0110213
35210902	DOID:9149
35211364	C0002957
44833322	DOID:8654
45537848	DOID:8654
44821799	DOID:1485
44829390	C0023895
44829390	DOID:409
11923	C0023895
11923	DOID:409
45597622	C0023895
45597622	DOID:409
45573459	C0023895
45573459	DOID:409
35205430	C0013369
35205430	DOID:12384
35207329	C0030567
35207329	DOID:0060891
35207329	DOID:0060895
35207329	DOID:0060896
35207329	DOID:13839
35207329	DOID:14330
44826540	C0030567
44826540	DOID:0060891
44826540	DOID:0060895
44826540	DOID:0060896
44826540	DOID:13839
44826540	DOID:14330
44819574	C0030567
44819574	DOID:0060891
44819574	DOID:0060895
44819574	DOID:0060896
44819574	DOID:13839
44819574	DOID:14330
44822430	C0332798
35205864	C0004030
35205864	DOID:13564
35207217	DOID:1509
35207217	DOID:2745
44834591	DOID:1509
44834591	DOID:2745
44833660	DOID:12465
45577516	DOID:12465
44836640	DOID:12336
44827663	DOID:1233
1568222	C0001818
1568222	DOID:593
45552480	C0001818
45552480	DOID:593
44831442	DOID:0060903
44832684	C0700639
44832684	DOID:12638
35210928	C0700639
35210928	DOID:12638
45544133	C0577559
35208076	DOID:0060317
35208607	C0007642
35208607	DOID:3488
35208607	DOID:65
1572186	C0237314
1572186	DOID:114
1572186	DOID:4079
35211264	C0237314
35211264	DOID:114
35211264	DOID:4079
45577776	C0237314
45577776	DOID:114
45577776	DOID:4079
44821074	DOID:799
44836221	C0031111
44836221	DOID:9957
35205794	C0009450
35205794	C0042769
35205794	DOID:934
44827525	DOID:13450
35205829	DOID:13450
35209269	C0022672
35209269	DOID:12556
44833659	C0022672
44833659	DOID:12556
44823896	C0376358
44823896	DOID:10283
44829835	C0019829
45600536	C0019829
35206532	C0086692
44822917	C0086692
44837523	C3263723
35208217	C0013295
35208217	DOID:1724
44834799	C0013295
44834799	DOID:1724
35209319	DOID:9341
44823196	DOID:9341
44832386	DOID:13003
44832386	DOID:13095
44832386	DOID:223
35207393	DOID:13003
35207393	DOID:13095
35207393	DOID:223
44823185	DOID:409
44836029	DOID:409
44827597	C0086692
44827597	DOID:2598
35206528	C0086692
35206528	DOID:2598
35206061	DOID:8649
44821721	DOID:8649
44824294	DOID:0050158
45562465	DOID:0050158
35208130	DOID:12661
44837146	DOID:12661
35208571	DOID:3156
45576964	C1145670
45576964	DOID:11162
45538487	C1145670
45538487	DOID:11162
45562471	C1145670
45562471	DOID:11162
1553821	C0000768
1553821	DOID:14291
1553821	DOID:14693
1553821	DOID:3652
37201034	C0000768
37201034	DOID:14291
37201034	DOID:14693
37201034	DOID:3652
44828110	C0000768
44828110	DOID:14291
44828110	DOID:14693
44828110	DOID:3652
35210916	DOID:2907
44830396	DOID:2907
35206576	DOID:13222
44836890	DOID:13222
45533541	DOID:9398
44833353	DOID:3565
35206598	DOID:3565
44836338	C0016658
45607315	C0016658
45583201	C0016658
45607316	C0016658
45592897	C0016658
45544656	C0016658
45597691	C0016658
44833557	DOID:11516
35211325	D020233
35211325	D020234
35211325	C0751837
44820558	DOID:13036
35205631	DOID:13036
44830949	DOID:13036
45538387	C0878544
45538387	DOID:0050700
44831251	C0878544
44831251	DOID:0050700
35205811	DOID:11917
35208410	C0021843
35208410	DOID:8437
1326630	C0021843
1326630	DOID:8437
45890965	C0543467
44832415	DOID:0060311
44833649	DOID:4610
44837421	C0021290
35210643	C0021290
44833599	DOID:2275
35207976	DOID:2275
35207101	C0023787
35207101	DOID:0111135
35207101	DOID:0111136
35207101	DOID:0111137
35207101	DOID:0111138
35207101	DOID:11712
35207101	DOID:811
44824082	C0023787
44824082	DOID:0111135
44824082	DOID:0111136
44824082	DOID:0111137
44824082	DOID:0111138
44824082	DOID:11712
44824082	DOID:811
35205560	DOID:2312
45561941	DOID:11503
45561941	DOID:12785
45561941	DOID:9743
45591034	DOID:11503
45591034	DOID:12785
45591034	DOID:9743
44832606	DOID:9165
35208716	DOID:9165
44828740	C0153567
44828740	DOID:162
44828740	DOID:363
35206247	C0153567
35206247	DOID:162
35206247	DOID:363
35206958	DOID:9521
44831586	DOID:9521
45544154	DOID:9521
44834557	DOID:9521
45551553	C0543467
44822390	C0012691
44830550	C0332798
35206922	DOID:0050811
44833892	C0000768
1571388	C0005940
1571388	DOID:0080001
1571388	DOID:14743
45596819	C0005940
45596819	DOID:0080001
45596819	DOID:14743
45534086	C0005940
45534086	DOID:0080001
45534086	DOID:14743
45567799	C0005940
45567799	DOID:0080001
45567799	DOID:14743
44825478	DOID:12117
45548124	DOID:12117
920122	C0079773
920122	DOID:0060061
35207869	C0007282
35207869	C0035067
35207869	C1956346
35207869	DOID:13095
35207869	DOID:223
35207869	DOID:2972
35207869	DOID:3393
44826657	C0007282
44826657	C0035067
44826657	C1956346
44826657	DOID:13095
44826657	DOID:223
44826657	DOID:2972
44826657	DOID:3393
45548393	C0022410
45577226	C0022410
45572424	C0022410
35210800	C0018818
35210800	DOID:1657
44831544	C0018818
44831544	DOID:1657
35208812	C0008728
35206542	C0023798
35206542	DOID:10188
35206542	DOID:10192
35206542	DOID:3315
35211413	D002100
35211413	C0006625
44823474	D002100
44823474	C0006625
45567180	DOID:114
44833573	DOID:114
45601198	C0021831
45601198	DOID:3878
45601198	DOID:5295
45556923	C0019357
45556923	DOID:0080158
45573034	D005183
45573034	C0015544
45573034	DOID:11725
44828150	D005183
44828150	C0015544
44828150	DOID:11725
35210610	DOID:0060334
35210610	DOID:11717
44820047	DOID:0060334
44820047	DOID:11717
44837480	C0037929
44827019	C0037929
45581377	DOID:2752
44824633	C0232498
45534428	C0232498
45582589	C0021368
45534132	C0004509
45534132	DOID:14227
45534132	DOID:48
44820981	C0042075
35225379	C0042075
45552286	C2939419
44835614	C0009450
45542710	DOID:10923
44835766	DOID:10923
44832076	C0021368
35205730	C0021368
45602041	C0476337
35210686	C0087169
45533577	C0037023
45586706	C0037023
35207489	DOID:11589
35206928	DOID:13774
35207870	DOID:11847
35207870	DOID:14775
35207870	DOID:3627
35207870	DOID:5844
35207870	DOID:9408
44832399	DOID:11847
44832399	DOID:14775
44832399	DOID:3627
44832399	DOID:5844
44832399	DOID:9408
45595772	DOID:2988
35211417	C0221423
45548936	DOID:10983
44829327	C0016658
37201265	C0016658
45573094	C0016658
35211074	C0000768
44830405	C0000768
44828861	DOID:10742
44828861	DOID:3320
45557230	DOID:1827
44828257	C0332798
44832373	DOID:3393
44820860	DOID:3393
44833561	DOID:3393
44826635	DOID:3393
44821720	C0243010
35206020	C0243010
45600527	C2939419
45579685	C0016658
45541123	C0016658
45536323	C0016658
45574881	C0016658
45541124	C0016658
45536324	C0016658
35211134	DOID:206
44833303	DOID:2174
44819459	C0026948
44819459	DOID:8691
45571559	C0026948
45571559	DOID:8691
44831494	C0022408
44831494	DOID:2092
44831494	DOID:381
44827569	DOID:8675
44827577	DOID:8567
45552296	DOID:8567
45547550	DOID:8567
45552295	DOID:8567
35206524	C0086692
45577837	C1302752
45573056	C1302752
45602051	C1302752
44823195	C0543467
45567874	C0543467
45547555	DOID:8552
44827584	DOID:8552
44831090	DOID:1470
35206965	DOID:11801
35206965	DOID:12328
44826466	DOID:11801
44826466	DOID:12328
45538508	DOID:13922
44820925	DOID:13922
45572552	C0023222
45582247	C0023222
1569444	C0149512
45557614	C0149512
44835210	C0332798
44821878	DOID:9389
1568619	DOID:9389
45557362	DOID:9389
45605637	DOID:9389
45542995	DOID:9389
45562190	DOID:9389
44828122	C0027339
44828122	DOID:4123
35211177	C0027339
35211177	DOID:4123
44823369	DOID:6725
45543595	DOID:6725
44833409	DOID:1849
35206717	DOID:0110029
35206717	DOID:0110030
35206717	DOID:0110031
35206717	DOID:1099
44828817	DOID:0110029
44828817	DOID:0110030
44828817	DOID:0110031
44828817	DOID:1099
35210767	C0000768
35210767	C0155388
35210767	DOID:379
45557173	C0152128
35208117	C0040435
45561948	C0011854
45561948	DOID:0110741
45561948	DOID:0110742
45561948	DOID:0110743
45561948	DOID:0110744
45561948	DOID:0110745
45561948	DOID:0110746
45561948	DOID:0110747
45561948	DOID:0110749
45561948	DOID:0110750
45561948	DOID:0110751
45561948	DOID:0110752
45561948	DOID:0110753
45561948	DOID:0110754
45561948	DOID:0110755
45561948	DOID:0110756
45561948	DOID:0110757
45561948	DOID:0110758
45561948	DOID:0110759
45561948	DOID:0110760
45561948	DOID:0110761
45561948	DOID:9744
44822859	DOID:1080
35205959	DOID:1080
44828882	DOID:14423
44828882	DOID:7558
35207423	DOID:14423
35207423	DOID:7558
44825908	C0038045
44825908	C0434437
44825908	C0435002
44825908	DOID:1222
1568363	C0917801
44829292	C0917801
45581497	C0917801
44825322	C0917801
45571810	C0917801
10654	C0015459
45558606	C0015459
45577924	C0015459
45581513	DOID:11722
44836154	D006628
44836154	C0019572
35208615	D006628
35208615	C0019572
44820193	C1302752
45557544	C0085615
45596205	C0085615
1569166	C0085615
44824246	C0085615
35207772	C0085615
44826662	DOID:11195
35207928	DOID:11195
35209347	C0021368
44823030	C0027765
44823030	DOID:0050635
44823030	DOID:863
35207519	C0027765
35207519	DOID:0050635
35207519	DOID:863
45572746	C0000786
44821011	C0000786
44822892	DOID:8675
44820950	C0341505
45596342	C0341505
44827391	C0751249
44827391	DOID:4
44827391	DOID:5731
44827391	DOID:7465
45552537	DOID:863
44825324	DOID:863
44832785	C0012691
35207137	C0011581
35207137	DOID:1470
35207137	DOID:5418
35209509	C0032787
44836358	C0012691
44836358	C0332798
44826746	C0020565
44826746	DOID:10688
44826746	DOID:12698
35209356	C0020565
35209356	DOID:10688
35209356	DOID:12698
44823108	DOID:14172
35210507	DOID:11088
35210507	DOID:12716
44820797	DOID:13641
44836130	DOID:799
35208066	C0206062
35208066	DOID:3082
45533580	C0870082
44827853	C0870082
35207972	C0018621
44831272	C0018621
35208980	C0009917
35208980	DOID:8936
35208980	DOID:9600
45543610	DOID:8125
45543610	DOID:84
44825761	C0000768
44825761	DOID:14291
44825761	DOID:14693
44825761	DOID:3652
44835653	DOID:7033
35206943	C0020619
35206943	DOID:0050569
35206943	DOID:0050681
35206943	DOID:0050834
35206943	DOID:0060578
35206943	DOID:0060580
35206943	DOID:0060581
35206943	DOID:0060582
35206943	DOID:0060583
35206943	DOID:0060584
35206943	DOID:0060585
35206943	DOID:0060586
35206943	DOID:0060587
35206943	DOID:0060588
35206943	DOID:0060608
35206943	DOID:0060609
35206943	DOID:0060614
35206943	DOID:0080099
35206943	DOID:0080156
35206943	DOID:1064
35206943	DOID:11725
35206943	DOID:11983
35206943	DOID:12704
35206943	DOID:14291
35206943	DOID:14499
35206943	DOID:14681
35206943	DOID:14693
35206943	DOID:14796
35206943	DOID:1924
35206943	DOID:2749
35206943	DOID:2962
35206943	DOID:3490
35206943	DOID:3652
35206943	DOID:4997
35206943	DOID:5426
35206943	DOID:6683
44822053	C0000833
44822053	C0263111
35209380	C0000833
35209380	C0263111
1567465	DOID:8632
35206075	DOID:8632
44826386	DOID:8632
35208342	C0019189
44832453	C0041582
44832453	C0333291
45590133	C0024115
45590133	DOID:850
44828255	C0332798
35211102	DOID:2339
35206181	DOID:2596
35206181	DOID:2598
35207240	DOID:0060823
44824143	DOID:0060823
44825301	DOID:10646
35207132	DOID:10646
44828843	DOID:2846
44832368	DOID:784
44824488	DOID:813
44821788	DOID:13656
44823004	C0031542
44823004	DOID:864
44830575	C0009938
44832660	DOID:14107
35208976	DOID:14107
44831701	C0332798
35205445	C0009450
35205445	C0021368
35205445	C0152517
35205445	C0333355
35205445	DOID:0080178
44823929	C0009450
44823929	C0021368
44823929	C0152517
44823929	C0333355
44823929	DOID:0080178
45595830	DOID:12802
44836280	C0019080
44823392	C0015393
35210738	C0015393
45532826	C0025290
45532826	DOID:12157
44832108	C0025290
44832108	DOID:12157
45571604	C0004998
45532978	C0004998
44827600	C0004998
1567782	C0004998
45586095	C0004998
45576957	DOID:11396
35208142	C0010709
44820907	C0010709
35207655	C0009450
35207655	C0018799
35207655	C0018824
35207655	DOID:114
35207655	DOID:4079
44820391	DOID:4377
45556879	DOID:4377
35206135	DOID:12191
44833291	DOID:12191
45586241	DOID:600
1568225	DOID:600
35211380	D001072
35211380	C0003635
35211380	DOID:4090
35205609	C0037278
44824581	C0000768
44820019	C0000768
35210958	C0000768
44827637	DOID:589
35206712	DOID:589
45546019	C0016658
45536391	C0016658
45565225	C0016658
45550832	C0016658
45565224	C0016658
45594276	C0016658
35207917	C0020649
44829909	DOID:12241
35206718	DOID:12241
44822168	DOID:2731
